id,date_recorded
50311,2013-01-30
46277,2013-05-03
43431,2011-07-18
60272,2013-03-05
59728,2013-03-16
36888,2011-07-23
39005,2013-02-12
46499,2013-01-25
14652,2013-02-15
40154,2011-03-12
26599,2013-08-03
43011,2011-03-16
43623,2013-02-13
25096,2011-04-01
52622,2011-03-20
24803,2013-02-09
12449,2011-03-13
51193,2011-03-24
63936,2013-02-02
41724,2013-02-27
17939,2011-07-16
19026,2013-01-22
61342,2013-02-17
70420,2011-07-06
32528,2011-08-05
26603,2013-02-13
31672,2013-03-23
7856,2011-07-29
59436,2011-07-15
58058,2013-01-26
72595,2013-01-29
32983,2013-03-07
49240,2013-01-19
66996,2011-07-12
54975,2013-02-20
7302,2013-02-16
3348,2011-07-22
65041,2011-03-20
35761,2011-07-21
19244,2013-01-08
5163,2013-03-16
24425,2012-10-23
53230,2011-02-26
36453,2012-10-24
31808,2011-08-07
50581,2011-08-07
55387,2012-10-19
404,2013-01-23
26032,2011-03-10
18382,2013-01-26
70718,2011-04-17
22677,2011-04-08
69253,2011-07-11
70361,2013-03-26
55650,2011-07-27
66859,2013-02-21
36603,2013-07-04
58473,2013-02-25
69847,2011-07-28
21267,2011-07-24
27607,2011-03-29
59507,2013-02-03
19091,2012-10-11
53537,2011-08-13
2744,2013-03-26
6337,2011-03-05
52478,2013-02-16
32103,2011-04-07
58963,2011-03-18
35230,2012-10-02
12928,2013-03-10
56501,2011-08-03
51609,2013-03-07
2711,2011-07-26
71889,2013-01-29
1927,2013-02-19
36380,2013-03-14
69356,2013-03-04
53371,2012-10-23
64719,2013-02-26
43725,2011-03-31
23962,2011-08-04
30010,2011-03-22
53410,2011-07-29
39444,2011-03-16
12696,2011-04-15
61141,2011-03-23
61217,2011-07-05
17795,2013-08-03
38936,2011-03-03
21685,2011-03-04
8575,2013-01-27
43501,2011-08-08
73746,2013-03-08
31106,2011-04-18
41574,2013-02-14
12811,2013-05-03
6011,2012-10-28
50675,2013-01-17
54036,2011-07-14
2091,2013-01-31
38619,2011-03-30
69773,2012-11-06
14437,2012-10-15
30131,2011-02-18
66113,2013-01-29
33224,2011-07-24
6854,2013-03-15
55077,2011-07-13
54,2012-10-27
40354,2013-02-26
26185,2011-03-30
1737,2011-03-06
60194,2011-03-06
66346,2011-03-02
6711,2013-02-09
62749,2011-04-09
8241,2013-01-18
50713,2013-02-03
19318,2011-03-25
43831,2011-07-20
2289,2011-03-31
15846,2013-03-21
34312,2011-03-18
58337,2013-01-08
34162,2012-10-29
59560,2011-03-01
13831,2013-04-04
30401,2011-04-19
27028,2011-03-23
55838,2011-04-09
71800,2011-07-30
42774,2013-03-26
15048,2013-03-04
162,2011-08-18
1073,2011-04-03
12089,2013-03-25
12538,2013-02-18
31636,2012-11-08
33153,2013-09-02
549,2012-10-26
19015,2013-12-03
4392,2013-01-23
29192,2011-03-02
63271,2011-04-15
54980,2012-10-10
30026,2013-02-27
63769,2013-02-01
11198,2013-02-02
56074,2011-08-11
46656,2013-03-30
27049,2013-03-04
56939,2011-03-16
5644,2013-01-04
24302,2011-07-30
33084,2013-02-22
59428,2011-02-20
73962,2013-06-03
26797,2013-01-29
60330,2013-03-17
50388,2013-02-03
42684,2011-08-01
7064,2011-10-04
36602,2013-03-24
70730,2011-08-05
48449,2012-10-08
21602,2013-02-15
61370,2013-02-05
57990,2011-02-24
39211,2012-10-16
49973,2011-02-21
36481,2013-02-10
43968,2011-04-12
13358,2011-03-21
5280,2012-10-19
7548,2011-03-23
38693,2013-02-01
61575,2013-01-18
50509,2011-07-20
15627,2011-02-28
60226,2013-03-28
28167,2013-01-15
23803,2012-10-27
20008,2011-03-09
53910,2012-10-26
9718,2011-03-16
28807,2013-11-03
60543,2011-07-06
18127,2011-07-23
68633,2011-03-11
989,2013-02-23
30073,2013-01-22
10053,2013-03-20
34493,2013-02-22
13726,2011-03-27
49121,2013-01-26
28288,2013-02-05
62839,2013-02-26
44381,2012-10-27
32975,2013-01-23
60941,2011-07-18
66230,2013-03-01
27548,2011-07-08
37655,2011-04-16
62761,2013-01-22
46358,2013-01-19
73565,2013-02-10
14825,2013-02-23
68158,2011-02-24
64247,2013-03-03
35247,2011-04-06
38862,2012-10-21
10418,2013-01-16
56227,2011-04-16
20133,2013-01-16
57658,2013-02-09
64972,2013-03-08
5091,2011-03-04
27035,2013-01-16
70344,2013-02-02
41163,2011-03-08
46676,2011-03-14
51121,2012-10-12
18420,2012-10-24
37316,2011-04-17
49438,2013-03-28
15551,2011-07-15
67293,2011-02-23
1424,2011-07-30
44925,2011-07-27
30658,2011-02-25
23410,2011-03-08
34308,2011-07-24
32897,2011-03-24
49918,2011-03-04
33220,2011-03-23
65750,2013-02-14
68364,2011-03-17
48032,2013-01-24
16995,2013-01-18
67979,2013-02-13
64367,2013-01-24
1863,2011-07-23
32057,2013-07-03
46909,2012-11-01
36694,2012-10-31
61050,2011-04-10
20567,2013-02-08
61562,2011-04-07
52401,2013-03-21
50940,2013-05-03
22644,2011-08-22
27725,2013-02-08
30242,2011-04-07
3368,2011-03-19
54180,2013-02-10
69209,2011-07-07
14042,2013-03-22
30999,2013-03-02
41246,2012-10-13
759,2013-02-12
45786,2012-11-13
20877,2011-08-25
24240,2011-07-30
22297,2012-10-28
52367,2013-01-31
18326,2013-02-14
24612,2013-02-25
28122,2011-03-02
49547,2013-02-01
57169,2011-03-06
8518,2013-02-04
7655,2012-10-21
482,2012-12-15
53497,2011-03-26
4185,2013-03-14
47107,2011-02-27
26018,2011-03-29
70103,2013-02-14
30188,2012-10-17
68613,2012-11-06
24633,2011-03-09
39741,2011-03-23
54464,2013-01-16
55078,2013-02-15
63836,2011-03-11
49576,2011-04-09
67011,2013-02-16
37844,2011-03-26
59059,2011-07-04
62624,2011-03-07
7501,2011-03-06
71600,2013-02-08
27475,2013-01-28
18103,2011-03-24
47995,2013-02-20
70968,2011-03-29
26368,2013-03-15
57601,2011-07-17
16040,2012-10-30
23537,2013-02-15
44691,2013-01-19
9806,2013-02-08
48800,2011-03-03
35972,2013-06-03
10567,2013-01-23
52615,2013-02-27
57236,2013-03-20
7787,2012-10-17
7702,2011-10-07
67291,2013-03-30
3084,2013-01-17
56042,2011-07-04
73471,2013-01-24
38728,2013-02-13
57501,2013-11-03
64705,2011-03-22
32420,2011-03-30
3620,2011-03-08
21497,2011-08-06
38467,2012-11-01
62363,2011-08-05
29254,2013-01-30
42936,2011-08-16
121,2013-02-20
16477,2011-04-09
43858,2011-03-01
35414,2011-07-24
67499,2013-01-16
40472,2011-08-03
48281,2011-07-14
300,2013-09-02
4004,2011-02-21
36323,2013-02-27
15734,2011-04-09
46244,2011-04-10
58909,2012-10-27
16357,2011-07-24
28287,2013-01-29
5108,2011-07-10
54979,2013-04-03
8434,2013-01-07
23498,2011-03-16
1126,2013-03-07
71279,2013-02-24
63627,2011-02-22
67931,2013-01-03
36495,2012-10-16
53399,2011-07-23
25406,2013-02-22
33321,2013-02-06
4837,2011-03-09
43477,2011-02-26
46257,2011-07-27
60479,2011-07-29
25018,2011-07-28
13818,2011-07-04
44471,2013-02-23
61195,2013-02-03
21898,2011-03-30
61479,2012-10-20
69498,2013-01-23
47958,2012-10-23
8804,2011-04-19
38861,2013-01-29
45423,2013-05-02
41011,2011-04-02
73214,2011-03-14
55618,2013-01-20
69530,2011-02-28
13176,2011-03-22
45138,2011-03-13
35008,2013-01-21
13751,2011-04-14
39108,2011-02-23
19865,2012-10-14
3711,2011-02-24
65543,2011-03-04
26359,2011-07-23
23382,2011-03-30
70653,2013-06-03
73849,2011-03-30
64629,2012-10-18
70322,2011-07-21
11897,2011-07-19
72979,2012-10-28
33450,2012-10-26
55676,2013-01-22
41783,2012-10-14
63564,2011-03-21
68661,2011-08-15
16628,2013-02-04
26100,2011-03-16
53457,2013-02-15
41722,2013-02-06
63868,2013-02-08
51005,2011-03-13
74103,2011-08-17
54044,2011-07-27
43124,2013-11-03
70946,2013-02-10
3788,2011-07-06
12218,2012-10-03
13988,2011-02-26
69879,2013-11-03
57553,2013-06-03
2508,2013-01-17
16894,2013-02-05
24415,2011-07-27
2997,2011-03-04
69187,2011-08-04
16540,2013-02-15
45895,2011-03-05
25091,2012-10-28
41238,2013-01-24
63140,2011-03-21
43762,2011-07-23
64904,2011-07-06
59265,2011-03-07
51622,2013-02-16
4567,2011-04-13
70277,2011-07-26
46474,2011-07-08
18977,2013-11-03
56358,2013-03-18
25237,2011-03-19
24578,2013-01-14
65529,2013-02-09
37694,2013-01-22
66331,2011-07-21
55430,2011-07-18
49059,2011-07-07
16712,2013-12-03
27616,2011-01-03
72859,2013-03-13
36181,2011-03-25
28526,2011-03-18
25184,2011-04-17
1972,2011-04-01
19226,2011-04-10
15199,2013-11-03
29642,2012-10-20
22600,2011-03-09
39730,2011-04-04
64858,2013-01-30
60361,2011-08-07
50572,2013-02-02
13157,2013-01-30
9011,2011-04-01
59148,2012-10-30
30550,2012-10-22
3516,2013-05-02
43135,2013-01-15
5774,2013-01-20
8635,2011-04-03
27633,2013-02-25
17660,2011-07-30
62952,2011-03-19
20109,2011-07-14
18678,2013-02-12
72755,2011-02-19
62239,2013-01-27
20476,2013-02-26
24391,2013-07-03
70332,2011-04-16
49849,2011-04-01
6088,2013-01-03
25072,2013-03-16
18571,2013-03-18
42438,2012-11-15
54890,2012-10-18
4789,2012-11-09
48971,2011-07-29
65190,2011-07-19
10368,2013-03-06
3561,2013-03-03
48276,2011-11-03
66694,2013-08-03
59896,2013-03-16
808,2011-04-21
27387,2013-02-26
51913,2013-02-20
70006,2011-07-23
71026,2013-01-18
575,2011-04-06
54653,2011-04-05
52311,2013-01-22
47569,2011-03-16
46705,2012-11-06
5605,2011-03-23
19861,2011-04-17
3698,2013-02-08
34840,2013-03-04
4304,2013-02-21
1310,2011-02-28
21009,2013-01-24
50863,2012-10-31
40318,2013-03-25
26657,2012-10-02
19396,2011-03-11
14811,2011-07-18
38641,2013-03-16
51161,2011-07-22
50157,2013-02-03
18044,2013-02-13
73130,2013-01-20
27256,2011-03-29
70505,2012-10-18
24475,2013-01-16
15577,2011-03-25
55998,2011-03-10
4057,2013-01-29
6381,2011-03-04
61928,2013-03-26
39775,2011-04-05
56187,2011-03-09
6219,2013-01-30
40321,2013-02-06
15239,2011-07-23
41711,2011-03-08
860,2013-02-04
58983,2013-01-18
66308,2013-03-04
72571,2011-03-18
60026,2013-02-05
302,2011-03-06
60221,2013-07-04
68663,2013-03-22
34341,2013-01-10
2706,2013-02-20
33862,2011-07-29
17382,2011-03-20
63736,2011-03-31
160,2011-03-30
29700,2013-09-03
757,2012-10-12
73660,2011-08-16
36984,2013-01-21
628,2011-04-02
29549,2011-07-06
60562,2013-03-16
69926,2011-04-07
44049,2013-01-18
3842,2011-03-29
70247,2011-07-22
8446,2013-12-03
37063,2011-03-18
27203,2013-02-03
21754,2011-03-03
47106,2011-03-18
30958,2011-07-18
73911,2011-03-17
8356,2011-03-12
31699,2011-04-01
71463,2011-04-13
45090,2011-03-20
53530,2013-02-05
53671,2013-02-16
30802,2011-02-28
66519,2011-08-04
57933,2013-02-04
71515,2012-10-15
66127,2013-02-02
2859,2011-07-31
67491,2012-10-23
52153,2012-10-27
66636,2012-10-24
70699,2013-04-04
14747,2013-02-11
37854,2013-01-28
19828,2013-02-07
45852,2013-03-28
47296,2011-03-18
47300,2011-03-16
34123,2011-03-06
46341,2013-01-29
40137,2013-02-25
58738,2013-01-21
45712,2013-01-22
2794,2013-01-30
65205,2011-04-01
23342,2011-03-03
6123,2013-01-21
71742,2011-08-01
40659,2013-03-22
50570,2011-03-29
31693,2011-03-12
55276,2013-03-17
61853,2011-03-27
25510,2013-01-20
71358,2011-08-14
1908,2011-04-17
22539,2011-03-18
37891,2012-10-31
70326,2011-03-13
26725,2013-02-03
54236,2012-10-17
44558,2011-07-16
27350,2011-04-15
66782,2013-01-28
18640,2013-01-16
71699,2012-10-23
5511,2013-03-21
70032,2013-02-12
67184,2011-04-11
41230,2011-08-15
10524,2013-03-28
42441,2011-08-08
25925,2013-03-06
47220,2013-02-14
10407,2013-01-25
14759,2013-02-28
49352,2011-03-14
17217,2011-04-16
70964,2013-02-17
41086,2011-03-29
39862,2013-02-22
51076,2011-07-30
8513,2011-08-13
36131,2013-02-23
23942,2011-03-25
10299,2012-10-17
31570,2013-01-24
69989,2013-02-03
49093,2013-02-18
55010,2011-04-01
21481,2013-02-14
28973,2011-07-09
6787,2011-11-03
49568,2011-04-15
30787,2013-05-03
57049,2011-03-13
57255,2012-10-17
24714,2012-10-24
30505,2011-07-19
36585,2013-02-08
56545,2011-03-21
6748,2013-03-20
33902,2013-01-25
67812,2011-03-17
67866,2012-12-14
44963,2011-04-06
66801,2012-11-10
48027,2011-07-16
7700,2013-02-08
38488,2011-03-14
54414,2011-04-06
39370,2012-10-09
55261,2013-01-24
7677,2013-01-17
12236,2011-03-24
54199,2013-03-27
54195,2013-02-11
47226,2013-05-03
3967,2013-03-26
48703,2013-03-07
60502,2011-03-10
61170,2013-02-04
9124,2013-01-27
14103,2011-03-20
9408,2011-04-08
42557,2011-03-16
54068,2013-01-30
42012,2013-10-03
14864,2013-02-08
4877,2011-03-17
20443,2011-03-28
3222,2013-02-19
1624,2011-08-03
28506,2013-02-22
35527,2013-03-19
28588,2012-10-23
26074,2013-03-22
24707,2013-03-21
61095,2013-02-19
4894,2011-04-03
27328,2013-03-16
14744,2013-03-03
44447,2013-02-06
49992,2011-03-22
59138,2012-10-11
39170,2011-07-20
26565,2011-07-29
9842,2013-02-12
16994,2013-02-27
52333,2012-10-15
60491,2012-10-23
5614,2013-02-04
46372,2011-08-08
38520,2013-02-21
21160,2011-09-04
54956,2013-02-13
37643,2013-02-23
23367,2011-07-18
43031,2013-02-14
72731,2013-02-24
26792,2011-08-08
21511,2011-03-16
67175,2011-04-03
35219,2013-02-07
3820,2013-03-13
3587,2011-03-09
71975,2011-07-28
19049,2012-11-05
51731,2013-03-16
56096,2013-02-27
25585,2013-03-18
23543,2011-12-07
26902,2013-01-31
47818,2012-11-11
9714,2011-08-08
61308,2011-07-07
49686,2011-03-07
25027,2011-07-20
41639,2011-04-01
32908,2012-10-18
16670,2011-02-25
32487,2011-04-17
19196,2012-10-22
70805,2011-02-03
2530,2013-02-01
60828,2011-03-30
15336,2013-03-06
59098,2011-04-15
73678,2013-02-13
67988,2013-03-29
57813,2011-08-02
44655,2011-02-22
72199,2011-02-20
43216,2011-03-22
2603,2013-01-19
65123,2013-01-18
10825,2012-10-25
20752,2013-03-26
45334,2013-07-03
51984,2011-08-02
68671,2013-03-23
17404,2011-04-18
68969,2011-07-25
44266,2013-02-04
24218,2011-07-15
64735,2013-01-11
63916,2013-01-18
4099,2011-03-18
51380,2013-02-22
45945,2011-03-01
48597,2013-02-07
40168,2013-10-03
58318,2013-02-14
66143,2013-02-15
21902,2012-10-09
12213,2013-01-20
37627,2011-03-22
41360,2011-03-05
27536,2011-03-03
3622,2011-10-03
40265,2011-04-04
40661,2011-07-13
47916,2012-10-06
37551,2013-02-01
44928,2013-01-26
56298,2011-07-28
17511,2013-01-18
7431,2012-10-23
30535,2013-01-28
41436,2012-10-20
5549,2012-10-27
33286,2011-08-05
1056,2013-03-16
28830,2011-08-26
24809,2013-01-26
58012,2011-04-13
48163,2013-02-23
30588,2013-01-28
18596,2013-03-21
11283,2011-03-18
70437,2013-02-12
8495,2011-03-21
21433,2013-02-07
10115,2013-01-19
20404,2011-07-22
57821,2011-07-25
46370,2011-04-01
47199,2013-03-13
20424,2011-07-29
25797,2011-03-17
55359,2012-10-22
16643,2011-02-28
12404,2011-01-03
65298,2011-07-13
60531,2011-03-15
59761,2011-03-31
7065,2013-01-15
54271,2011-02-23
9225,2013-03-20
10610,2013-02-03
42239,2013-02-20
56523,2011-07-07
59299,2011-01-04
8236,2011-04-15
65043,2011-07-06
14224,2013-01-16
51203,2011-03-10
59735,2012-10-04
22028,2012-11-03
3636,2012-11-05
4792,2011-03-02
49115,2013-01-03
24087,2013-02-02
36443,2013-02-20
22236,2013-02-12
28094,2013-02-02
5340,2011-03-29
70137,2013-02-24
64355,2011-03-04
60694,2011-03-11
42334,2011-03-24
68141,2013-01-26
8834,2011-03-20
53148,2013-01-24
45612,2013-01-19
34904,2011-03-17
73881,2011-04-04
24264,2012-10-26
71702,2011-07-14
69095,2013-01-18
48254,2013-03-21
2823,2013-02-06
15745,2011-08-02
29097,2012-10-16
15,2012-11-06
25749,2013-03-24
8973,2011-07-15
33063,2013-12-03
65706,2012-10-26
47063,2011-02-26
41921,2013-03-27
44641,2013-01-25
27782,2011-01-03
56241,2013-02-25
51863,2011-07-20
34562,2013-02-28
73502,2012-10-27
13172,2011-03-04
36279,2011-03-14
64502,2011-07-30
12664,2011-03-04
10587,2013-01-20
59194,2011-02-21
12190,2011-04-22
70939,2013-02-15
16333,2013-06-03
59599,2013-02-01
61970,2013-03-22
59598,2013-01-27
18400,2011-03-14
16924,2011-03-21
40293,2011-03-24
68217,2011-03-15
43825,2011-04-12
58950,2013-02-14
70537,2012-11-08
16162,2011-08-11
8802,2013-02-26
12217,2013-02-25
45456,2011-03-23
62988,2013-03-19
24496,2011-03-31
25490,2013-02-14
62759,2011-03-29
36283,2013-01-18
63820,2011-07-14
19797,2012-10-22
73747,2011-04-11
5787,2013-02-02
37541,2013-02-18
72946,2011-04-05
48629,2011-07-17
14460,2011-02-24
71677,2013-01-21
15965,2011-02-24
15280,2011-03-19
57585,2013-01-26
50975,2013-01-19
40442,2013-03-06
12925,2011-08-09
14371,2011-03-04
42469,2011-03-24
68384,2011-04-03
15563,2011-03-02
74032,2011-07-28
72233,2011-03-13
42924,2011-07-20
26684,2011-07-16
40214,2011-08-05
33323,2011-03-04
45390,2012-11-08
11494,2012-10-22
8688,2013-02-24
44442,2011-04-11
3077,2011-04-15
8545,2013-03-13
63338,2011-07-18
27693,2011-07-20
28686,2011-03-19
17878,2011-07-15
2781,2011-02-23
9760,2013-02-19
31746,2011-04-02
38532,2011-03-25
28085,2011-08-02
66783,2012-10-10
62348,2011-07-04
10415,2011-03-25
64277,2013-01-23
30243,2013-03-18
18608,2011-03-08
72084,2011-03-10
69497,2011-03-27
58313,2011-03-17
73001,2011-02-28
32260,2013-02-07
468,2013-01-21
3814,2011-03-30
56791,2011-08-15
73635,2011-03-29
66572,2011-07-28
37710,2011-02-22
25129,2013-02-18
36407,2013-02-23
30726,2011-07-24
70825,2011-03-08
987,2011-04-14
43695,2012-10-16
32826,2013-09-03
50658,2011-07-27
14164,2011-03-28
19146,2013-01-23
35746,2013-02-15
66833,2011-07-31
49813,2011-03-08
19521,2011-08-18
40310,2012-10-19
4,2011-03-22
31928,2013-02-13
65771,2012-11-06
22420,2011-03-05
67620,2011-03-09
8979,2011-08-05
48770,2011-03-17
73918,2011-03-04
6575,2011-07-31
70125,2013-02-12
54806,2011-03-07
66344,2011-03-11
32111,2013-01-16
73208,2011-07-22
30601,2012-11-04
45071,2012-10-29
62437,2011-07-18
46006,2011-07-24
19925,2013-01-17
68828,2011-04-03
34793,2011-03-21
69440,2011-08-01
42271,2013-01-25
53051,2011-03-29
67776,2013-03-04
17627,2011-07-08
2566,2011-08-05
46019,2013-01-23
72052,2011-03-29
10634,2013-02-26
3010,2013-12-03
13225,2013-02-08
36989,2013-01-20
24009,2011-03-03
64438,2011-03-23
70888,2011-07-09
49765,2011-03-31
26884,2011-04-02
54704,2011-03-31
28962,2011-03-23
24993,2011-07-31
12584,2013-02-13
71795,2013-02-20
40510,2013-02-08
3864,2011-07-28
27574,2013-12-03
63443,2013-02-13
37066,2012-10-26
68085,2013-03-18
27576,2012-11-09
8317,2011-08-17
70513,2011-03-20
44454,2013-02-19
38549,2013-05-03
26711,2011-03-07
58910,2011-07-10
42677,2013-03-04
62454,2011-07-26
58328,2011-07-20
18952,2011-08-06
58008,2013-01-17
59052,2011-03-13
56140,2011-04-10
32701,2011-07-16
57033,2013-01-18
52112,2013-02-27
53470,2011-07-23
40340,2013-03-28
35396,2013-02-03
46165,2011-07-28
54682,2013-03-19
56724,2011-03-30
5126,2013-02-02
28366,2011-03-30
4086,2013-03-26
46338,2011-03-09
36007,2011-03-02
32202,2011-07-09
70451,2011-07-04
58343,2013-01-18
60700,2013-02-22
57857,2013-02-21
42243,2011-08-04
24372,2013-02-28
72173,2013-02-16
63225,2011-04-14
7980,2011-03-29
29424,2011-02-27
12244,2011-07-28
27268,2011-03-13
71861,2011-03-07
16236,2013-03-20
21681,2013-01-30
15339,2011-03-12
51510,2012-10-24
1253,2011-03-19
16056,2011-03-30
14790,2011-02-21
29388,2011-03-22
16692,2013-03-21
46849,2011-04-06
1064,2013-02-07
21054,2013-10-03
34398,2011-08-09
38224,2013-11-03
29138,2013-02-12
63537,2013-02-08
29716,2011-03-16
5260,2012-10-22
13958,2013-02-09
46803,2013-03-02
9348,2011-03-31
48373,2011-03-04
58703,2011-08-07
73178,2011-07-20
51832,2011-07-20
54167,2013-03-25
70257,2013-03-20
11702,2011-07-30
5265,2013-03-13
21788,2013-03-15
63635,2013-08-03
11204,2013-01-30
50239,2011-08-02
56870,2012-10-13
13357,2011-03-01
7726,2011-03-15
11903,2012-11-05
8229,2013-02-08
52759,2013-07-03
68830,2012-12-16
74009,2013-06-03
50155,2013-02-23
74090,2011-04-17
20832,2012-10-26
7486,2012-11-08
24438,2011-08-02
70360,2011-07-15
11558,2013-02-11
8409,2011-07-18
29839,2013-01-29
18117,2011-07-28
58061,2013-03-04
469,2011-03-07
71687,2011-04-16
20884,2012-10-25
66398,2012-10-04
36700,2012-11-13
12393,2011-08-01
58592,2013-02-20
66769,2011-07-30
41442,2013-01-23
69424,2013-03-18
19905,2013-02-18
7045,2013-01-25
32327,2011-03-15
12416,2011-04-11
58763,2013-10-03
44362,2013-07-03
39194,2013-01-16
22674,2011-07-18
48359,2013-03-24
39544,2011-03-28
13655,2013-01-18
24224,2011-03-09
13535,2011-03-06
8204,2011-03-19
70244,2011-03-09
25865,2011-08-04
26696,2011-08-23
18766,2013-02-13
6082,2011-02-15
1322,2013-01-29
73698,2013-10-02
27200,2012-10-13
13420,2011-07-30
32524,2013-03-20
29577,2011-03-15
67050,2012-11-10
33545,2013-03-21
28734,2011-03-21
49117,2013-01-24
45859,2013-02-09
16057,2013-02-20
8615,2013-01-26
34843,2013-01-16
29710,2011-08-11
47699,2013-01-23
63344,2011-03-10
64475,2013-02-16
35817,2011-03-07
42598,2011-02-26
50916,2011-02-24
58031,2012-10-14
37649,2011-03-02
3168,2013-03-28
45126,2011-08-06
33291,2011-07-23
59549,2013-03-20
39693,2011-10-03
6122,2011-07-31
61171,2011-08-05
4633,2011-07-12
54877,2011-03-16
61103,2011-03-03
3104,2013-03-27
39110,2013-02-19
47270,2013-03-24
10743,2011-06-03
68515,2013-02-08
34283,2013-05-03
62696,2012-11-05
54118,2011-03-16
15718,2012-10-16
60297,2013-01-29
40779,2011-07-16
16230,2013-09-03
26464,2013-02-17
28210,2013-01-29
8728,2011-07-30
46177,2013-02-17
65188,2013-02-16
19256,2011-02-26
70685,2011-07-23
29122,2013-02-04
42795,2013-02-25
59654,2011-02-28
65916,2012-10-31
57887,2013-01-30
12936,2011-07-20
1359,2012-11-12
59775,2013-01-24
43153,2013-02-15
12753,2013-01-15
27590,2011-07-31
17824,2011-03-18
40450,2011-07-14
70330,2011-04-12
39275,2011-06-07
60081,2011-07-20
12094,2012-10-26
66451,2011-03-31
51173,2011-07-28
42655,2011-03-27
37232,2013-08-03
9750,2013-02-25
2586,2013-02-13
63297,2011-03-21
35977,2013-03-08
54371,2011-08-05
48222,2013-03-15
32465,2011-07-26
8116,2012-10-10
39009,2012-10-11
34372,2011-03-08
66201,2012-10-23
29719,2013-01-28
18793,2012-10-23
14428,2002-10-14
71606,2011-02-28
25578,2013-02-12
20181,2011-04-15
34291,2013-03-03
58827,2013-02-03
71047,2011-03-17
21015,2013-04-03
52981,2012-10-30
17521,2011-03-14
66395,2013-02-08
41528,2013-02-07
64559,2011-03-26
71205,2011-03-19
55419,2011-07-29
60734,2011-07-25
23170,2011-04-15
39589,2013-02-12
16608,2011-07-28
67800,2013-03-06
14343,2013-02-28
48245,2011-03-23
48777,2011-03-15
61616,2013-02-12
40444,2011-03-18
9766,2013-03-09
42650,2013-03-22
59346,2013-03-20
66905,2013-02-19
27921,2011-03-16
26816,2011-08-16
16091,2013-03-14
36012,2013-01-27
26938,2011-08-22
19701,2011-03-06
6236,2013-01-28
39763,2013-01-30
24255,2013-01-23
19177,2013-03-25
63126,2013-01-18
73949,2011-03-24
57325,2012-10-22
51055,2013-03-20
23182,2013-02-04
70194,2013-02-11
48265,2011-02-21
15248,2013-01-28
67948,2011-02-24
37755,2011-02-21
2450,2012-10-24
20676,2013-03-14
41151,2012-10-24
60500,2012-10-15
40947,2013-03-07
35544,2012-10-19
2747,2013-11-03
45068,2012-10-23
44154,2013-02-22
9593,2013-01-15
8498,2013-01-18
68913,2013-12-03
67338,2013-07-03
65149,2013-02-19
24865,2013-03-27
8288,2013-01-28
25650,2011-08-23
26227,2011-07-31
21812,2011-07-12
33147,2011-03-19
37776,2013-02-12
58584,2013-03-19
